Graph,Algorithm,Max threads,median,std
"('Preferential attachment 1000 edges per vertice', 10000)",Sequential Kruskal,32,1.1303588427890876,0.21228250914513824
"('Preferential attachment 1000 edges per vertice', 10000)",parallel sollin FAL,1,1.000000150786243,0.08106518244287966
"('Preferential attachment 1000 edges per vertice', 10000)",parallel sollin FAL,2,0.8878977371272809,0.3801665470771287
"('Preferential attachment 1000 edges per vertice', 10000)",parallel sollin FAL,4,0.590807048737873,0.4191408376194145
"('Preferential attachment 1000 edges per vertice', 10000)",parallel sollin FAL,8,0.6500944079503905,0.6078763888210964
"('Preferential attachment 1000 edges per vertice', 10000)",parallel sollin FAL,16,1.5065766379945953,0.9125726351719357
"('Preferential attachment 1000 edges per vertice', 10000)",parallel sollin FAL,32,0.7141317904408211,0.6746547960018956
"('Preferential attachment 50 edges per vertice', 100000)",Boost Kruskal,1,1.0003277701693665,0.03402675151722081
"('Preferential attachment 50 edges per vertice', 100000)",Boost Kruskal,2,1.074361566491318,0.03572029133459928
"('Preferential attachment 50 edges per vertice', 100000)",Boost Kruskal,4,1.0949483420346797,0.027628113415468242
"('Preferential attachment 50 edges per vertice', 100000)",Boost Kruskal,8,1.0809525668263376,0.019439338809865907
"('Preferential attachment 50 edges per vertice', 100000)",Boost Kruskal,16,1.0820951495593207,0.009886461873794165
"('Preferential attachment 50 edges per vertice', 100000)",Boost Kruskal,32,1.0908605820107236,0.014980987010866175
"('Preferential attachment 50 edges per vertice', 100000)",Boost Prim,1,1.001783655021059,0.052198979682250825
"('Preferential attachment 50 edges per vertice', 100000)",Boost Prim,2,1.0588264912952599,0.02902371380859702
"('Preferential attachment 50 edges per vertice', 100000)",Boost Prim,4,1.0803358387798219,0.007676553060741568
"('Preferential attachment 50 edges per vertice', 100000)",Boost Prim,8,1.0575370172685963,0.023039756070361173
"('Preferential attachment 50 edges per vertice', 100000)",Boost Prim,16,1.0616260034962468,0.02276087376830186
"('Preferential attachment 50 edges per vertice', 100000)",Boost Prim,32,1.0736671681638044,0.006643341145329946
"('Preferential attachment 50 edges per vertice', 100000)",Filter Kruskal,1,1.0000296216454203,0.3780639625794443
"('Preferential attachment 50 edges per vertice', 100000)",Filter Kruskal,2,2.0179559967697225,0.26528034998057287
"('Preferential attachment 50 edges per vertice', 100000)",Filter Kruskal,4,3.2975679692526914,0.5310909248428319
"('Preferential attachment 50 edges per vertice', 100000)",Filter Kruskal,8,3.6050678617882643,0.7853067619399791
"('Preferential attachment 50 edges per vertice', 100000)",Filter Kruskal,16,4.414633649588553,0.8167408930864536
"('Preferential attachment 50 edges per vertice', 100000)",Filter Kruskal,32,3.345133998008974,0.6954437498748726
"('Preferential attachment 50 edges per vertice', 100000)",Filter Sollin,1,1.0015432376948288,0.16138737635230666
"('Preferential attachment 50 edges per vertice', 100000)",Filter Sollin,2,0.3950844780439196,0.5124725771162594
"('Preferential attachment 50 edges per vertice', 100000)",Filter Sollin,4,0.2963488774128669,0.5190577277434208
"('Preferential attachment 50 edges per vertice', 100000)",Filter Sollin,8,0.27887682473968006,0.47275268787694813
"('Preferential attachment 50 edges per vertice', 100000)",Filter Sollin,16,0.39752874855345066,0.31714849368243225
"('Preferential attachment 50 edges per vertice', 100000)",Filter Sollin,32,0.7133710685922293,0.4522490396177302
"('Preferential attachment 50 edges per vertice', 100000)",Sequential Kruskal,1,1.0050428749897151,0.08716121091538644
"('Preferential attachment 50 edges per vertice', 100000)",Sequential Kruskal,2,1.1504462376610023,0.03832551220414889
"('Preferential attachment 50 edges per vertice', 100000)",Sequential Kruskal,4,1.0687581297234425,0.2057577781389518
"('Preferential attachment 50 edges per vertice', 100000)",Sequential Kruskal,8,1.22278276748988,0.14191150706800906
"('Preferential attachment 50 edges per vertice', 100000)",Sequential Kruskal,16,1.0796106170095694,0.15824784204164336
"('Preferential attachment 50 edges per vertice', 100000)",Sequential Kruskal,32,1.2826718090239342,0.1482528017077728
"('Preferential attachment 50 edges per vertice', 100000)",parallel sollin FAL,1,1.0020860420302422,0.17979715896886422
"('Preferential attachment 50 edges per vertice', 100000)",parallel sollin FAL,2,1.2381981616434947,0.4308998392130953
"('Preferential attachment 50 edges per vertice', 100000)",parallel sollin FAL,4,0.5300871653115289,0.4776573148758628
"('Preferential attachment 50 edges per vertice', 100000)",parallel sollin FAL,8,0.8238150256531737,0.7050915405189582
"('Preferential attachment 50 edges per vertice', 100000)",parallel sollin FAL,16,1.156438074750025,0.8414041095562076
"('Preferential attachment 50 edges per vertice', 100000)",parallel sollin FAL,32,0.7803716654234264,0.710782304901317
